agent_id,origin_nid,destin_nid,hour,quarter,tour_category,person_id
583,2424,2273,7,4,MANDATORY,3761835
584,2424,2112,8,0,MANDATORY,6669340
585,2424,964,7,4,MANDATORY,1817830
586,2424,1766,7,2,MANDATORY,4084974
587,2424,1156,7,5,MANDATORY,6305313
588,2424,1245,8,1,MANDATORY,5811626
589,2424,1267,8,2,MANDATORY,3496699
590,2355,642,7,5,MANDATORY,7210032
591,2355,1260,7,2,MANDATORY,6306019
592,2355,2050,7,1,MANDATORY,7210575
593,2355,1142,7,3,MANDATORY,7211383
594,2355,547,7,0,INDIVIDUAL_NON_MANDATORY,2971710
595,2355,1168,7,2,MANDATORY,7212332
596,2424,317,7,3,MANDATORY,5993416
597,2424,2666,7,4,MANDATORY,3497728
598,2424,413,7,0,MANDATORY,5708302
599,2355,2178,8,1,MANDATORY,3376037
600,2424,1019,8,2,MANDATORY,6844853
601,2355,2183,7,3,MANDATORY,5731834
602,2424,1153,8,5,MANDATORY,6154177
603,2424,1181,8,5,MANDATORY,6129747
604,2424,2544,7,2,MANDATORY,7214386
605,2424,1983,8,2,INDIVIDUAL_NON_MANDATORY,3957684
606,2424,166,7,0,MANDATORY,6612118
607,2424,216,7,2,MANDATORY,3498688
608,2424,860,7,5,INDIVIDUAL_NON_MANDATORY,1624886
609,2424,2373,8,2,MANDATORY,1898672
610,2424,1738,8,2,INDIVIDUAL_NON_MANDATORY,3418643
611,2424,2031,7,2,MANDATORY,6311548
612,2424,1762,8,2,MANDATORY,3656711
613,2355,190,8,3,MANDATORY,3498719
614,2424,2607,8,0,MANDATORY,3846020
615,2424,2437,7,5,MANDATORY,6311791
616,2424,1605,7,0,MANDATORY,7644933
617,2424,465,8,2,INDIVIDUAL_NON_MANDATORY,7644956
618,2424,110,8,3,INDIVIDUAL_NON_MANDATORY,35718
619,2424,456,7,3,MANDATORY,6261698
620,2355,1004,8,1,MANDATORY,6191561
621,2424,1491,8,3,INDIVIDUAL_NON_MANDATORY,209450
622,2424,2639,7,5,MANDATORY,6313803
623,2424,2237,8,4,MANDATORY,7216248
624,2424,1089,8,4,INDIVIDUAL_NON_MANDATORY,5075314
625,2424,396,7,5,MANDATORY,4521220
626,2424,2120,7,0,MANDATORY,2469926
627,2424,1604,8,3,MANDATORY,5629734
628,2424,2282,8,0,MANDATORY,4211096
629,2424,12,7,2,MANDATORY,5813806
630,2355,1494,8,4,MANDATORY,6848444
631,2424,2442,8,2,MANDATORY,5365029
632,2424,1965,8,1,MANDATORY,5008642
633,2424,1337,8,3,MANDATORY,3133305
634,2424,1736,7,2,MANDATORY,3657404
635,2424,2163,7,4,MANDATORY,7216790
636,2424,2259,8,2,MANDATORY,3787490
637,2424,352,7,2,MANDATORY,6315231
638,2424,127,7,3,MANDATORY,5994485
639,2424,1493,8,5,MANDATORY,4120141
640,2424,1857,8,0,MANDATORY,6672107
641,2424,962,8,3,MANDATORY,7217027
642,2424,1474,8,2,MANDATORY,5943016
643,2424,568,7,5,MANDATORY,3657795
644,2424,1313,7,1,MANDATORY,3331069
645,2424,97,7,0,MANDATORY,5253800
646,2355,2579,7,3,MANDATORY,4731331
647,2424,120,8,3,MANDATORY,7473879
648,2424,1970,8,5,MANDATORY,7473905
649,2424,1550,7,5,MANDATORY,5367619
650,2424,1832,8,1,MANDATORY,6852019
651,2424,959,7,3,MANDATORY,4120320
652,2116,2431,8,3,AT_WORK,5368003
653,2424,2166,7,5,MANDATORY,5368130
654,2424,996,7,2,MANDATORY,3658456
655,2424,552,8,2,MANDATORY,3377112
656,2424,1894,8,1,INDIVIDUAL_NON_MANDATORY,5631535
657,2424,2374,7,0,MANDATORY,5110761
658,2424,1122,7,2,MANDATORY,2722165
659,2424,1735,8,3,MANDATORY,5226429
660,2424,1404,7,1,MANDATORY,73487
661,2424,2596,8,3,MANDATORY,5632536
662,2424,217,8,3,MANDATORY,73553
663,2447,1542,7,1,MANDATORY,7218918
664,2424,505,7,3,MANDATORY,5369483
665,2424,2486,7,1,MANDATORY,5815173
666,2424,1367,7,2,MANDATORY,5815267
667,2424,573,7,2,MANDATORY,6855486
668,2424,275,8,5,MANDATORY,7703052
669,1884,1282,7,3,MANDATORY,5815412
670,2424,112,8,1,MANDATORY,6856030
671,2424,1500,8,0,MANDATORY,4524761
672,2424,1944,7,1,MANDATORY,2085749
673,2424,1243,8,1,MANDATORY,6857260
674,2424,1380,7,4,INDIVIDUAL_NON_MANDATORY,6320183
675,2355,1032,8,2,MANDATORY,2846826
676,2424,2599,7,4,MANDATORY,4525178
677,2424,2180,8,5,MANDATORY,5633907
678,2424,1708,7,2,MANDATORY,1741335
679,2424,748,8,0,MANDATORY,5634146
680,2424,1996,7,5,MANDATORY,5734857
681,2424,43,8,5,MANDATORY,3910656
682,2424,284,8,3,MANDATORY,3420214
683,2424,1023,7,4,MANDATORY,6322309
684,2424,96,7,0,MANDATORY,4034470
685,134,84,8,2,MANDATORY,4034470
686,2424,2669,8,2,MANDATORY,6860565
687,2355,2163,7,0,MANDATORY,5635172
688,2424,2121,8,5,MANDATORY,1900475
689,2424,2016,7,0,MANDATORY,5374621
690,2424,2208,7,4,MANDATORY,5374841
691,2424,1234,8,0,MANDATORY,4526935
692,2424,1468,8,5,MANDATORY,3503618
693,2424,167,8,4,MANDATORY,4319997
694,2424,1587,8,0,INDIVIDUAL_NON_MANDATORY,5998166
695,2424,2345,8,0,MANDATORY,3938522
696,2424,1376,8,2,MANDATORY,5375500
697,2424,2453,8,0,MANDATORY,5375332
698,2424,1176,8,4,MANDATORY,7222247
699,2424,2151,7,2,MANDATORY,5817589
700,2424,889,7,5,MANDATORY,3960108
701,2424,935,8,2,MANDATORY,6324870
702,2355,2584,7,3,MANDATORY,5376607
703,2355,1144,8,5,MANDATORY,2574549
704,2424,2250,7,3,MANDATORY,6863514
705,2424,2253,8,0,MANDATORY,6863482
706,2424,1373,7,0,INDIVIDUAL_NON_MANDATORY,5735937
707,349,1832,8,2,AT_WORK,3662253
708,372,1821,8,3,AT_WORK,3662253
709,2003,1209,8,1,AT_WORK,3662253
710,2424,2528,8,0,MANDATORY,6864072
711,2424,1598,7,0,MANDATORY,5377873
712,2424,1273,7,2,MANDATORY,5378482
713,2424,1414,7,4,INDIVIDUAL_NON_MANDATORY,6864945
714,2424,1799,8,2,MANDATORY,6865586
715,2424,2719,7,5,MANDATORY,6866338
716,2424,1762,7,4,MANDATORY,5379896
717,2424,1609,7,2,MANDATORY,6328307
718,2424,1200,7,0,MANDATORY,6867011
719,2424,89,8,2,MANDATORY,6867466
720,2424,273,8,3,MANDATORY,5819570
721,2424,114,7,1,MANDATORY,3911184
722,2424,2711,7,2,INDIVIDUAL_NON_MANDATORY,5819821
723,2424,2199,8,5,MANDATORY,3333098
724,2424,1983,7,2,MANDATORY,5382363
725,2424,1263,8,1,MANDATORY,5227550
726,2424,844,7,3,MANDATORY,4122225
727,2424,2533,7,4,MANDATORY,5820546
728,2424,852,8,2,MANDATORY,5385188
729,2424,278,7,5,INDIVIDUAL_NON_MANDATORY,1866447
730,988,84,8,3,INDIVIDUAL_NON_MANDATORY,1866447
731,2424,177,7,2,MANDATORY,6613645
732,2424,609,7,3,MANDATORY,609208
733,844,84,8,2,AT_WORK,5385816
734,1884,22,8,1,AT_WORK,5385816
735,2424,1451,7,3,MANDATORY,6332750
736,2424,1672,7,3,MANDATORY,5821061
737,2424,1697,8,0,MANDATORY,6872125
738,2424,405,8,4,MANDATORY,4477934
739,2424,1065,7,1,MANDATORY,3961501
740,2424,275,8,5,MANDATORY,996470
741,2424,2625,7,2,MANDATORY,7228438
742,2424,970,8,2,MANDATORY,2472135
744,115,1542,7,1,MANDATORY,3507753
745,2424,2444,7,3,MANDATORY,6197839
746,2424,691,8,4,INDIVIDUAL_NON_MANDATORY,2404432
747,2424,482,7,3,MANDATORY,5637870
748,2424,545,8,3,MANDATORY,7229496
749,2424,2367,8,0,MANDATORY,6338616
750,2424,1977,7,1,MANDATORY,3379636
751,2424,799,7,0,MANDATORY,4125792
752,2424,2293,8,5,MANDATORY,5638767
753,2424,2696,7,3,MANDATORY,5285260
754,2424,1975,8,2,MANDATORY,6339804
755,2424,1004,8,1,MANDATORY,5389831
756,2424,1531,7,3,MANDATORY,5389505
757,2424,2533,7,1,MANDATORY,5187845
758,2424,1915,7,1,MANDATORY,7231320
759,2424,1768,8,5,MANDATORY,5216794
760,2424,573,7,1,MANDATORY,5703670
761,2424,1603,8,0,MANDATORY,6876872
762,2424,97,7,3,MANDATORY,6004039
763,2424,669,7,1,MANDATORY,6004154
764,2424,2399,8,5,MANDATORY,6879147
765,2424,1600,8,4,MANDATORY,5923335
766,2355,2151,8,2,AT_WORK,6616379
767,2461,2354,8,5,AT_WORK,6616379
768,2424,1466,7,4,MANDATORY,7646830
769,2424,1017,8,2,MANDATORY,6880405
770,2424,2706,7,0,MANDATORY,7474805
771,2424,1267,7,1,MANDATORY,6880797
772,2424,1770,7,5,MANDATORY,5394664
773,2424,102,7,5,MANDATORY,6343553
774,2424,1083,7,1,MANDATORY,5642544
775,2424,668,8,4,MANDATORY,4734292
776,2424,1866,8,3,MANDATORY,4324286
777,2424,886,7,3,MANDATORY,7164547
778,2424,99,8,5,MANDATORY,6006008
779,2424,2504,8,5,MANDATORY,5710673
780,2424,1759,8,3,MANDATORY,7233261
781,2424,915,7,2,MANDATORY,5396773
782,2424,1415,7,0,MANDATORY,6006550
783,2424,386,7,2,MANDATORY,3383132
784,2424,880,8,1,MANDATORY,6116785
785,2424,1564,8,0,MANDATORY,6618076
786,2424,2659,7,4,MANDATORY,7477133
787,2424,1108,7,0,MANDATORY,2309194
788,2424,544,8,1,MANDATORY,5649970
789,2424,1029,7,2,MANDATORY,6891906
790,2424,2038,8,3,MANDATORY,5650664
791,2424,550,7,3,MANDATORY,3791570
792,2424,1455,7,2,MANDATORY,6009629
793,2424,2107,8,4,MANDATORY,2580733
794,2424,2434,7,3,MANDATORY,6010138
795,2424,192,7,0,MANDATORY,5402230
796,2424,1623,7,4,MANDATORY,3385174
797,2424,1580,7,2,MANDATORY,5826469
798,2424,285,8,3,MANDATORY,1751304
799,2424,662,7,4,MANDATORY,6349834
800,2424,127,8,2,MANDATORY,2118455
801,2424,1795,7,1,MANDATORY,3513478
802,2424,2538,8,4,MANDATORY,5827302
803,2424,1728,8,2,MANDATORY,5827367
804,2424,1559,8,0,MANDATORY,6901338
805,2424,2627,8,4,MANDATORY,3677319
806,2424,2358,8,0,MANDATORY,6903327
807,2424,2282,7,1,MANDATORY,4543454
808,2424,1388,7,3,MANDATORY,7576068
809,2424,2554,8,1,MANDATORY,3386575
810,2424,1253,7,1,MANDATORY,6013883
811,2424,2458,7,2,MANDATORY,3745954
812,2424,657,7,3,MANDATORY,4484205
813,2424,1937,7,1,MANDATORY,7245413
814,2424,1530,7,5,MANDATORY,7245926
815,2424,1782,7,4,MANDATORY,5410093
816,2424,778,8,4,MANDATORY,6919089
817,2424,1473,8,3,MANDATORY,7250270
818,2424,429,8,0,MANDATORY,4548157
819,580,84,8,4,MANDATORY,6708143
820,2424,275,8,0,MANDATORY,5416039
821,2424,417,8,4,MANDATORY,5417214
822,2424,280,7,1,MANDATORY,3915865
823,2424,1866,8,3,MANDATORY,5418540
824,2424,1509,7,5,INDIVIDUAL_NON_MANDATORY,6157635
825,2424,1128,7,5,INDIVIDUAL_NON_MANDATORY,7709844
826,2424,85,7,1,MANDATORY,3230073
827,2424,990,7,3,MANDATORY,6714864
828,2424,1421,7,5,MANDATORY,6934801
829,2424,768,7,0,MANDATORY,6715350
830,2424,2617,8,0,MANDATORY,4041585
831,2424,1945,8,3,MANDATORY,7258495
832,2424,80,8,2,MANDATORY,3852257
833,2424,2512,8,1,MANDATORY,4926292
835,2424,1254,7,3,MANDATORY,1756848
836,2424,1846,7,4,MANDATORY,3833403
837,198,2521,8,2,AT_WORK,3833403
838,2029,1037,8,4,AT_WORK,3833403
839,2424,630,8,1,MANDATORY,5231942
840,2424,2391,8,4,INDIVIDUAL_NON_MANDATORY,1585933
841,2424,2050,8,0,MANDATORY,3522563
842,2424,28,8,4,MANDATORY,3522637
843,2424,657,8,0,MANDATORY,5424848
844,2424,168,7,4,MANDATORY,6624522
845,2424,1764,7,3,MANDATORY,6371133
846,2424,2016,7,2,MANDATORY,4227865
847,2424,480,8,5,MANDATORY,4089556
848,2424,1281,7,2,MANDATORY,6376373
849,2424,1027,7,0,MANDATORY,4230582
850,2424,2226,7,5,MANDATORY,5425896
851,2424,128,7,0,MANDATORY,6378868
852,2424,1053,7,4,MANDATORY,3339733
853,2424,2449,7,3,MANDATORY,349759
854,2424,693,8,0,MANDATORY,2135045
855,2424,75,7,0,MANDATORY,4332120
856,2424,1087,7,1,MANDATORY,4748503
857,2424,2050,7,1,MANDATORY,3523766
858,2424,2358,8,5,MANDATORY,6209892
859,2424,1461,7,4,MANDATORY,6382107
860,2424,1625,7,1,MANDATORY,5663790
861,2424,164,8,2,MANDATORY,5835655
862,2424,1397,8,4,MANDATORY,1417510
863,2424,417,8,5,INDIVIDUAL_NON_MANDATORY,2350164
864,2424,1254,8,4,MANDATORY,4748821
865,2424,1022,7,1,MANDATORY,6264088
866,2424,153,8,3,MANDATORY,6264506
867,2355,776,8,4,MANDATORY,6120942
868,2424,1826,7,0,MANDATORY,4232893
869,2424,1058,8,3,MANDATORY,6026768
870,2424,1371,7,0,MANDATORY,5664206
871,2424,2611,7,4,MANDATORY,3854028
872,2424,2031,7,1,MANDATORY,6942678
873,2424,869,7,4,MANDATORY,5294650
874,2424,293,7,1,MANDATORY,781230
875,2424,835,8,3,MANDATORY,4361965
876,2424,131,7,1,MANDATORY,5837230
877,2424,310,8,5,MANDATORY,6213896
878,2424,2711,8,2,INDIVIDUAL_NON_MANDATORY,6390274
879,2424,2524,7,2,MANDATORY,6393365
880,2424,54,7,0,MANDATORY,3430379
881,2424,401,7,5,MANDATORY,4235192
882,2424,1013,7,3,MANDATORY,6395963
883,2424,1112,7,0,MANDATORY,5429441
884,2424,2197,7,2,MANDATORY,6945735
885,2119,1542,7,2,MANDATORY,2478541
886,2424,1822,8,1,MANDATORY,4565308
887,2424,411,8,1,INDIVIDUAL_NON_MANDATORY,7649078
888,2424,1066,7,4,MANDATORY,7670301
889,2424,2590,8,0,MANDATORY,6216241
890,2424,130,7,0,MANDATORY,6409045
891,2424,1636,8,1,MANDATORY,6418951
892,2424,1828,8,1,INDIVIDUAL_NON_MANDATORY,3341022
893,2424,1638,7,5,MANDATORY,5296653
894,2424,2313,7,4,MANDATORY,5434997
895,2424,302,8,5,MANDATORY,5755696
896,2424,1511,8,2,MANDATORY,351519
897,2424,1215,7,2,MANDATORY,6630221
898,2424,1487,8,2,MANDATORY,3855790
899,2424,1665,7,3,MANDATORY,5841492
900,2424,211,7,1,MANDATORY,6430205
901,2424,1931,8,2,INDIVIDUAL_NON_MANDATORY,1997753
902,2251,2354,8,5,INDIVIDUAL_NON_MANDATORY,1997753
903,2424,2713,7,0,MANDATORY,5928556
904,2424,2633,7,3,MANDATORY,3689182
905,2424,498,7,5,MANDATORY,3530513
906,2424,750,8,2,MANDATORY,4148173
907,2424,863,7,5,MANDATORY,3530558
908,2424,133,7,3,MANDATORY,5758867
909,2424,1824,8,0,MANDATORY,6439197
910,2424,1854,8,3,MANDATORY,5298444
911,2424,275,8,5,MANDATORY,6222546
912,2424,1424,8,5,MANDATORY,3533047
913,2424,2626,7,5,MANDATORY,3856769
914,2424,2687,8,1,AT_WORK,2366299
919,2424,63,8,4,MANDATORY,3343154
920,939,1878,8,0,MANDATORY,3343154
936,2173,13,8,1,AT_WORK,3536674
943,2424,792,7,4,MANDATORY,3537990
957,1217,2431,8,2,MANDATORY,6230788
964,2424,1580,8,3,INDIVIDUAL_NON_MANDATORY,7868810
979,2424,1193,8,0,MANDATORY,5764788
987,490,2354,8,5,MANDATORY,6455134
1001,9,84,8,1,MANDATORY,3974178
1011,1190,2354,7,4,MANDATORY,6632949
1019,1801,2354,7,4,MANDATORY,2082973
1021,2355,315,7,3,MANDATORY,6973785
1034,1773,84,8,0,MANDATORY,6034637
1041,2424,996,8,2,MANDATORY,6975111
1047,2424,14,7,1,MANDATORY,6977245
1048,1874,1494,8,0,AT_WORK,6977245
1049,931,282,8,2,AT_WORK,6977245
1050,1203,1650,8,3,AT_WORK,6977245
1051,2355,2080,8,4,MANDATORY,6977141
1052,2424,1202,7,0,MANDATORY,6459250
1053,2424,1054,8,4,MANDATORY,6459333
1054,2424,2280,8,2,MANDATORY,3344785
1055,2424,778,8,3,MANDATORY,5851183
1056,2424,1977,7,1,MANDATORY,5850865
1057,2424,565,7,3,MANDATORY,5457236
1058,2424,628,7,0,MANDATORY,7291025
1059,2424,2711,7,2,MANDATORY,6035752
1060,2424,1549,7,4,MANDATORY,5851478
1061,2424,1098,7,4,MANDATORY,7635231
1062,2424,2056,7,5,MANDATORY,6460587
1063,2424,1973,7,3,MANDATORY,81808
1064,2424,2113,8,3,AT_WORK,6460877
1065,2424,2028,8,5,MANDATORY,4256213
1066,2424,2034,7,1,INDIVIDUAL_NON_MANDATORY,7673393
1067,1374,84,7,0,INDIVIDUAL_NON_MANDATORY,7673393
1068,2424,1021,7,1,MANDATORY,6035896
1069,2424,260,7,5,MANDATORY,5852074
1070,2424,2556,7,3,MANDATORY,5193819
1071,2424,844,7,2,MANDATORY,7292049
1072,2424,1375,7,5,MANDATORY,5716850
1073,1422,2643,8,3,MANDATORY,5716850
1074,2424,1412,8,4,INDIVIDUAL_NON_MANDATORY,6736349
1075,2424,2642,7,4,MANDATORY,6462806
1076,2424,1898,8,0,MANDATORY,7293581
1077,2424,1929,7,1,MANDATORY,2754859
1078,2355,2205,7,5,MANDATORY,5458667
1079,2424,1680,8,3,MANDATORY,6036184
1080,2424,1474,8,4,MANDATORY,1761564
1081,2424,2441,7,1,MANDATORY,6036275
1082,2424,363,8,0,MANDATORY,6979254
1083,2424,1643,8,1,MANDATORY,6736993
1084,2424,171,8,4,MANDATORY,2178488
1085,2424,1683,7,4,MANDATORY,6979424
1086,2424,341,7,1,MANDATORY,6979599
1087,2424,1268,7,4,MANDATORY,6464938
1088,2424,2622,8,2,MANDATORY,3975589
1089,2424,962,7,2,MANDATORY,6122120
1090,2424,294,7,3,MANDATORY,2929452
1091,2424,1392,7,0,MANDATORY,7719426
1092,2424,2318,8,0,MANDATORY,5929592
1093,2424,1564,7,0,MANDATORY,4587070
1094,1565,1542,8,0,MANDATORY,4587070
1095,2424,515,8,1,MANDATORY,6466001
1096,2424,1090,8,2,MANDATORY,5852922
1097,2424,2277,8,1,MANDATORY,6467031
1098,2424,166,8,3,MANDATORY,4824433
1099,2424,1285,8,3,MANDATORY,6466916
1100,2424,127,7,5,MANDATORY,5766241
1101,2424,342,8,2,MANDATORY,6737294
1102,2424,1806,7,0,MANDATORY,2483238
1103,2424,142,7,1,MANDATORY,5929776
1104,2355,1029,7,2,MANDATORY,3859860
1105,2424,112,8,2,INDIVIDUAL_NON_MANDATORY,688347
1106,418,1542,8,0,INDIVIDUAL_NON_MANDATORY,688347
1107,2424,2202,8,4,MANDATORY,1916124
1108,2424,372,8,5,MANDATORY,3542060
1109,2424,1566,8,0,MANDATORY,6467482
1111,2424,1321,7,3,MANDATORY,881654
1112,2424,1964,7,4,MANDATORY,6266045
1113,2424,2446,7,2,MANDATORY,3692802
1114,2424,1671,7,1,INDIVIDUAL_NON_MANDATORY,2254731
1115,2424,930,8,1,MANDATORY,5668057
1116,2424,1658,8,0,MANDATORY,5853354
1117,2424,1481,7,5,MANDATORY,6468335
1118,2424,2130,7,5,MANDATORY,6468440
1119,2424,1699,7,4,MANDATORY,6467939
1120,2424,1492,8,2,MANDATORY,489967
1121,2424,1496,8,1,MANDATORY,6469234
1122,2424,5,8,2,INDIVIDUAL_NON_MANDATORY,194935
1123,2424,248,7,5,MANDATORY,5853490
1124,2424,1935,8,3,MANDATORY,1916431
1125,2424,2339,8,2,MANDATORY,4098163
1126,2424,1769,8,0,INDIVIDUAL_NON_MANDATORY,2423379
1127,2355,288,8,2,INDIVIDUAL_NON_MANDATORY,219717
1128,1284,84,8,1,INDIVIDUAL_NON_MANDATORY,219717
1129,2424,2443,7,1,MANDATORY,6470477
1130,2424,2567,7,3,MANDATORY,5460396
1131,2424,1429,7,1,MANDATORY,6470866
1132,2424,1014,7,4,MANDATORY,2165730
1133,2424,1591,8,0,MANDATORY,1102961
1134,2424,1647,8,0,MANDATORY,3860347
1135,2424,1702,8,0,MANDATORY,4588287
1136,2424,2166,8,2,INDIVIDUAL_NON_MANDATORY,1452794
1137,430,2059,7,3,MANDATORY,6036892
1138,2346,2354,8,5,INDIVIDUAL_NON_MANDATORY,3543315
1139,2424,120,8,5,MANDATORY,308072
1140,2424,2157,7,1,MANDATORY,2930396
1141,2424,134,7,4,MANDATORY,2277735
1142,2424,825,7,2,MANDATORY,4420338
1143,2424,1280,8,2,MANDATORY,2484468
1144,2424,2377,7,4,MANDATORY,5853815
1145,2424,2504,7,1,MANDATORY,6981844
1146,2424,1433,7,5,MANDATORY,6036994
1147,2424,187,7,1,MANDATORY,1833726
1148,2424,2194,7,2,MANDATORY,3345274
1149,2424,711,8,4,MANDATORY,5853955
1150,2424,1992,8,1,MANDATORY,4588600
1151,2424,1830,8,2,MANDATORY,6472656
1152,2424,729,7,3,MANDATORY,4824800
1153,2424,2306,8,3,MANDATORY,6473529
1154,2424,1969,7,2,MANDATORY,3805230
1155,2424,2697,7,5,MANDATORY,7297003
1156,2424,113,8,1,MANDATORY,5461390
1157,2424,1836,7,2,MANDATORY,5461439
1158,2424,1238,7,1,MANDATORY,6037223
1159,2424,1466,7,4,MANDATORY,6737887
1160,2424,295,7,5,MANDATORY,7674295
1161,2424,2023,7,5,MANDATORY,760943
1162,2424,1827,7,4,MANDATORY,6475077
1163,2424,552,8,3,MANDATORY,6235206
1164,2424,1799,7,5,INDIVIDUAL_NON_MANDATORY,3805636
1165,2424,2703,7,4,INDIVIDUAL_NON_MANDATORY,219830
1166,2424,628,8,2,MANDATORY,2424816
1167,2424,864,7,4,MANDATORY,3805788
1168,2424,2201,7,4,MANDATORY,532296
1170,1669,84,8,4,INDIVIDUAL_NON_MANDATORY,12202
1171,2355,1055,7,3,AT_WORK,1684131
1172,139,84,8,4,AT_WORK,1684131
1173,2424,921,7,4,MANDATORY,7688673
1174,2424,2583,7,0,MANDATORY,5854608
1175,2424,632,7,5,MANDATORY,6235956
1176,2424,2037,7,1,MANDATORY,3805995
1177,2424,805,7,2,MANDATORY,5767696
1178,2424,1053,7,3,MANDATORY,5767757
1179,2424,2554,7,3,MANDATORY,818427
1180,2424,2485,7,1,MANDATORY,3481276
1181,2424,1526,8,5,MANDATORY,6476377
1182,2424,2005,8,2,MANDATORY,818705
1183,2424,984,7,4,INDIVIDUAL_NON_MANDATORY,3345537
1184,2424,1582,8,2,MANDATORY,7674497
1185,2424,818,7,2,INDIVIDUAL_NON_MANDATORY,3693857
1186,2424,2639,8,2,MANDATORY,5462602
1187,2424,242,7,0,MANDATORY,3860955
1188,2424,2023,8,1,MANDATORY,6738192
1189,2424,282,7,2,MANDATORY,5462810
1190,2424,2211,8,4,MANDATORY,6236270
1191,2424,2567,8,1,INDIVIDUAL_NON_MANDATORY,7869333
1192,2424,1938,7,0,MANDATORY,3898059
1193,2424,660,8,2,MANDATORY,478642
1194,2424,374,8,1,INDIVIDUAL_NON_MANDATORY,2166268
1195,2424,295,7,5,MANDATORY,5802519
1196,2424,1673,7,4,MANDATORY,4342178
1197,2424,1141,8,0,INDIVIDUAL_NON_MANDATORY,3268313
1198,2424,322,8,2,MANDATORY,4341003
1199,2424,1203,8,2,MANDATORY,5669089
1200,2424,697,8,2,MANDATORY,4341403
1201,2424,1876,7,0,MANDATORY,4341071
1202,2424,1200,7,5,MANDATORY,6635855
1203,2424,225,7,1,MANDATORY,2195296
1204,2424,1005,7,1,INDIVIDUAL_NON_MANDATORY,705725
1205,2424,1799,8,2,MANDATORY,354208
1206,2424,97,8,2,MANDATORY,353789
1207,2424,1302,7,1,MANDATORY,354773
1208,2424,1834,8,0,MANDATORY,2001517
1209,2424,1475,7,4,MANDATORY,6477531
1210,2424,843,8,4,MANDATORY,5802778
1211,2424,75,8,5,MANDATORY,5854870
1212,2424,1871,7,5,MANDATORY,149406
1213,2424,1704,8,0,MANDATORY,5854989
1214,2424,289,7,1,MANDATORY,354418
1215,2424,274,8,2,MANDATORY,2517165
1216,2424,839,8,3,MANDATORY,5462916
1217,2424,829,8,0,MANDATORY,6236592
1218,2424,2577,7,0,INDIVIDUAL_NON_MANDATORY,1265126
1219,2424,282,7,5,MANDATORY,6478969
1220,2424,2008,7,2,MANDATORY,2425202
1221,2424,392,8,1,INDIVIDUAL_NON_MANDATORY,7869777
1222,2424,1425,7,5,MANDATORY,4590659
1223,2424,2695,8,0,INDIVIDUAL_NON_MANDATORY,6479466
1224,2424,524,7,5,MANDATORY,6237077
1225,2424,251,8,4,MANDATORY,4156249
1226,2424,640,8,3,MANDATORY,82870
1227,2424,1544,8,4,MANDATORY,5463868
1228,2424,118,7,1,MANDATORY,6636267
1229,2424,249,8,3,MANDATORY,5342881
1230,2424,628,7,2,MANDATORY,6480402
1231,2424,1882,8,2,MANDATORY,2001765
1232,2424,2517,7,2,MANDATORY,2757615
1233,2424,2366,7,3,MANDATORY,3836712
1234,2424,141,8,0,MANDATORY,6480760
1235,2424,162,7,5,MANDATORY,4591149
1236,2424,1395,7,5,MANDATORY,4261802
1237,2424,315,7,0,MANDATORY,3807469
1238,2424,1293,7,3,MANDATORY,6482026
1239,2424,2696,8,1,MANDATORY,6481502
1240,2424,292,7,5,MANDATORY,1918179
1241,2424,749,8,0,MANDATORY,6984247
1242,2424,1024,7,0,MANDATORY,6481661
1243,2424,158,7,0,MANDATORY,3807505
1244,2424,100,7,5,MANDATORY,5856301
1245,2424,1682,7,4,MANDATORY,6173672
1246,2424,128,8,5,MANDATORY,6482400
1247,2424,1323,8,5,MANDATORY,3976519
1248,906,2354,8,1,MANDATORY,3976519
1249,2424,2264,7,3,MANDATORY,3898406
1250,2277,2354,7,1,MANDATORY,3898406
1251,2424,1061,7,0,MANDATORY,7486956
1252,2424,1078,7,1,MANDATORY,3898411
1253,2424,1494,7,4,MANDATORY,5195579
1254,2594,747,8,0,MANDATORY,5195579
1255,2424,2022,8,1,MANDATORY,5101996
1256,2424,868,8,5,MANDATORY,7765044
1257,2424,132,8,4,MANDATORY,7765001
1258,2424,1962,8,0,MANDATORY,4935184
1259,2424,1211,7,1,MANDATORY,5049913
1260,2424,502,7,0,MANDATORY,6738786
1261,1442,2354,7,2,MANDATORY,6738786
1262,2424,22,7,3,MANDATORY,4262209
1263,2424,2607,7,4,MANDATORY,5464798
1264,2424,2157,8,3,MANDATORY,6482989
1265,2424,880,8,2,MANDATORY,4591799
1266,2424,1347,8,0,MANDATORY,4262357
1267,2424,1238,8,4,INDIVIDUAL_NON_MANDATORY,2201974
1268,2424,2288,8,0,MANDATORY,6037834
1269,2424,869,7,1,MANDATORY,6483975
1270,2424,2254,8,5,INDIVIDUAL_NON_MANDATORY,4591957
1271,2424,1342,7,0,MANDATORY,6985162
1272,2424,153,8,1,MANDATORY,6484730
1273,2424,1340,7,0,MANDATORY,5196320
1274,2424,2246,7,2,MANDATORY,7675050
1275,2424,1647,8,1,MANDATORY,7299447
1276,2424,5,7,3,MANDATORY,3345859
1277,2424,1116,8,4,MANDATORY,6484844
1278,2424,2642,8,5,INDIVIDUAL_NON_MANDATORY,3143795
1279,2424,488,7,2,MANDATORY,7721472
1280,2424,842,7,1,MANDATORY,6636858
1281,2424,2342,8,3,MANDATORY,6636852
